Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE24,OUT019,299.80457
FDK50,OUT049,2662.2087
FDG31,OUT045,928.66583
FDC60,OUT045,1456.1199
FDL36,OUT013,1344.3405
FDP21,OUT013,3054.985
FDW16,OUT045,1293.3583
FDX02,OUT017,3409.8384
FDQ58,OUT027,3768.7327
FDT51,OUT046,1881.0106
FDD59,OUT049,1284.4935
NCM42,OUT018,1482.6821
FDA57,OUT018,339.25702
FDZ48,OUT035,1821.4115
FDE46,OUT045,2493.7717
NCZ30,OUT019,251.60875
FDB56,OUT017,2952.6338
FDA25,OUT027,2941.0295
FDD20,OUT013,1927.86
FDL25,OUT013,1269.0924
NCO18,OUT049,2705.7874
FDJ45,OUT017,606.8505
FDR12,OUT035,2802.9648
NCF19,OUT010,76.018425
FDK25,OUT046,2404.4487
NCR17,OUT046,1849.6262
FDC52,OUT046,2217.319
NCA54,OUT017,2930.2498
FDR45,OUT010,489.91742
NCM19,OUT049,1869.939
FDF39,OUT027,5730.3345
FDX23,OUT049,1538.4713
FDD58,OUT027,2396.4656
FDX28,OUT013,1512.2478
NCD31,OUT013,2435.688
FDU57,OUT018,2104.7197
FDI27,OUT046,580.4033
NCM42,OUT046,1722.9989
FDD32,OUT027,2379.51
FDI34,OUT013,3522.6475
NCM29,OUT049,2082.3547
FDG46,OUT018,1647.1248
DRC01,OUT010,100.3559
FDB15,OUT027,5651.906
NCA17,OUT027,3831.9243
FDF10,OUT046,2435.529
FDR26,OUT027,4237.0693
FDI02,OUT049,1847.3876
NCM54,OUT010,257.4852
FDF14,OUT013,2407.9998
FDJ33,OUT010,240.45409
FDM20,OUT035,3829.589
FDC03,OUT027,4600.9307
NCX05,OUT046,1885.912
NCM41,OUT027,2395.3025
NCU29,OUT010,297.875
FDQ59,OUT017,1392.7299
FDH46,OUT010,198.1459
FDH09,OUT013,750.4128
NCD06,OUT045,613.696
FDC15,OUT035,2360.0947
DRD37,OUT027,1174.0641
FDT28,OUT027,3787.164
FDR28,OUT027,4141.5244
FDT38,OUT017,1126.4308
FDV34,OUT027,1817.2781
FDY52,OUT035,987.4853
FDB34,OUT013,1240.9161
DRL23,OUT018,1217.3259
DRB24,OUT046,2364.3726
FDJ50,OUT046,942.4748
FDQ49,OUT035,2364.1384
FDP20,OUT035,1966.7744
FDV19,OUT027,4241.752
NCR54,OUT045,3157.657
FDO09,OUT010,538.4341
FDS57,OUT018,2038.5778
FDN10,OUT049,1927.3452
FDV23,OUT049,2015.1234
FDY28,OUT049,3477.8064
DRG51,OUT013,2333.4465
FDD45,OUT019,186.96437
NCL18,OUT027,4648.4473
NCM29,OUT013,2056.9275
FDF17,OUT027,4784.382
FDE22,OUT017,2631.6213
FDQ22,OUT017,436.9937
FDS01,OUT013,2754.6304
FDW35,OUT027,833.6082
FDJ33,OUT046,2070.4536
NCF54,OUT035,2811.2522
FDE09,OUT013,1664.6969
NCE06,OUT045,2572.0745
DRH49,OUT049,1195.462
FDY43,OUT045,2662.9395
NCT05,OUT017,4036.635
FDZ34,OUT045,3223.807
FDL38,OUT017,1424.5516
FDZ31,OUT017,2976.1323
FDR14,OUT035,684.8809
NCN54,OUT049,1095.6929
NCC42,OUT027,3597.719
FDK08,OUT017,1561.7635
FDP59,OUT013,1558.8496
FDV22,OUT035,2620.3538
FDD33,OUT035,3646.0066
DRE60,OUT027,5346.7456
FDK52,OUT046,3357.8665
FDA02,OUT017,2194.3218
FDM56,OUT049,1679.9679
FDE57,OUT035,2241.969
FDM32,OUT045,1251.3108
NCQ30,OUT027,3253.449
FDQ27,OUT027,2869.6458
FDT60,OUT027,3308.5332
FDU43,OUT049,3582.3735
NCO55,OUT035,1797.5975
FDG02,OUT045,3110.2017
FDJ28,OUT013,2873.877
FDP40,OUT045,1728.6931
FDJ38,OUT045,3111.3254
NCC54,OUT017,3854.159
NCZ41,OUT046,1998.8613
FDK38,OUT019,312.5871
FDU52,OUT013,2403.5105
FDC40,OUT046,999.4549
NCR30,OUT017,1006.3951
NCN18,OUT017,1801.8181
FDB50,OUT035,1330.2777
FDG04,OUT013,2839.409
FDR26,OUT035,2721.6921
NCT17,OUT018,2442.4426
FDX35,OUT027,5094.4746
FDS12,OUT046,2042.3284
NCZ29,OUT027,3249.6643
FDB38,OUT010,328.50003
FDP12,OUT013,549.8081
FDP22,OUT046,722.13165
FDS26,OUT018,3206.1497
FDR52,OUT046,2918.0967
DRJ13,OUT046,2428.9182
FDU48,OUT027,3461.848
FDE29,OUT035,915.5652
NCT29,OUT049,1957.7274
DRK37,OUT018,2805.8738
FDK55,OUT046,1348.442
FDR07,OUT046,1423.8744
FDO21,OUT027,5236.199
FDK46,OUT049,4099.6577
FDB12,OUT045,1704.4342
FDT31,OUT027,4801.9673
FDJ33,OUT045,2047.7843
FDC26,OUT027,3036.8171
NCQ02,OUT045,3022.373
FDP08,OUT010,384.3649
FDB11,OUT027,5270.4297
FDV55,OUT013,2256.2673
FDW20,OUT049,1864.3341
NCJ18,OUT019,250.95445
FDC41,OUT018,898.4381
FDE14,OUT027,2867.9512
FDG35,OUT013,2766.3694
FDF45,OUT035,776.0102
FDS19,OUT027,2281.9368
FDS58,OUT019,332.50058
FDA26,OUT017,3352.222
FDM32,OUT049,1244.9154
FDL45,OUT046,2099.7224
FDZ55,OUT049,2750.413
FDY37,OUT049,2324.9368
FDO46,OUT046,3033.868
FDQ60,OUT046,1966.4989
FDA19,OUT018,1808.2015
FDL15,OUT046,2497.0427
FDM10,OUT018,2905.405
NCL05,OUT017,660.2173
DRK49,OUT010,57.919525
NCE18,OUT027,5653.9688
FDG40,OUT049,397.7282
DRI59,OUT045,3421.993
FDK28,OUT035,4028.5676
NCD06,OUT019,91.57288
FDO11,OUT019,532.1547
FDK27,OUT046,2013.328
FDT43,OUT027,1397.1915
FDD38,OUT018,1348.3934
FDA16,OUT049,3636.8062
FDL14,OUT027,4107.4697
NCM17,OUT049,653.04535
FDD20,OUT045,1950.2002
FDA40,OUT045,1273.0723
FDL43,OUT045,1245.1997
FDV15,OUT045,1710.5406
FDE52,OUT046,1290.296
NCL17,OUT010,289.05484
NCJ31,OUT045,3871.0598
FDR60,OUT045,1175.786
NCA18,OUT035,1904.7738
FDS21,OUT027,1450.0774
FDW09,OUT035,1213.9116
FDL26,OUT035,2584.377
FDS47,OUT018,1070.1494
FDC39,OUT046,2952.8474
FDT51,OUT035,1908.285
FDK40,OUT035,4122.1924
NCG19,OUT045,3715.9314
FDZ07,OUT046,871.65924
FDF08,OUT027,2568.1992
FDO04,OUT013,705.8051
FDK41,OUT018,1013.8486
FDP15,OUT049,3930.4807
NCD43,OUT018,1395.663
NCP18,OUT013,2250.5662
FDZ51,OUT046,1588.4147
DRH13,OUT035,1688.0579
FDF38,OUT045,570.68567
NCI43,OUT045,664.197
FDM38,OUT027,1559.285
FDS03,OUT013,1002.876
DRJ47,OUT017,2693.6604
FDT50,OUT010,178.8253
FDV02,OUT046,2484.217
NCG18,OUT017,1626.2035
FDW52,OUT046,2553.2288
FDS40,OUT035,353.91684
FDN31,OUT017,2978.9714
FDA37,OUT045,2026.2836
FDA15,OUT046,3586.6873
FDL39,OUT046,2601.602
FDJ53,OUT045,1909.6776
FDX22,OUT013,3376.6978
NCZ42,OUT045,3776.1213
FDD56,OUT027,4548.195
FDD40,OUT017,2953.4524
FDS50,OUT013,3107.4568
NCN14,OUT013,2855.1128
FDT15,OUT013,2891.0
NCS18,OUT027,2908.787
NCO26,OUT010,228.1872
FDF58,OUT018,720.66174
NCB19,OUT013,1373.7521
FDH26,OUT017,2337.7827
DRB24,OUT027,3960.3074
FDA49,OUT018,1071.3341
FDB32,OUT045,1375.7495
FDI36,OUT017,3175.7976
NCA17,OUT010,303.18793
FDH22,OUT013,2010.6656
NCM26,OUT018,2094.3298
FDT15,OUT027,4713.272
FDB16,OUT018,1016.9982
NCP54,OUT027,3301.756
FDJ36,OUT013,1582.6298
FDO28,OUT045,1849.34
FDU09,OUT013,761.8512
FDF29,OUT017,2034.1705
FDY08,OUT013,2184.5781
DRJ59,OUT018,382.99878
FDT23,OUT027,2105.9023
FDU15,OUT018,428.05902
FDT47,OUT013,1561.3302
FDI53,OUT019,333.76974
FDR59,OUT018,2569.0042
FDD53,OUT035,428.5308
FDY51,OUT017,3586.0774
FDT04,OUT049,395.51163
FDU51,OUT049,2869.1594
FDG14,OUT035,2537.0894
NCU06,OUT045,3663.003
DRG25,OUT046,2806.5852
DRH49,OUT035,1256.6804
FDN15,OUT035,2342.1545
FDL43,OUT018,1010.38617
NCT18,OUT049,2773.436
NCB31,OUT013,4142.245
FDK57,OUT035,2000.0635
FDY04,OUT019,333.99237
NCP54,OUT046,1914.3251
FDF41,OUT013,3654.4438
FDM01,OUT045,1484.8212
FDW03,OUT045,1744.3312
FDF28,OUT045,1919.559
FDY37,OUT017,2364.5906
FDQ03,OUT017,3873.151
FDP51,OUT027,3242.8518
FDJ40,OUT017,1729.9889
FDC32,OUT049,1375.4307
DRI49,OUT027,2269.683
NCW54,OUT017,820.4881
FDF09,OUT017,527.794
FDP45,OUT018,3302.908
DRJ23,OUT018,2343.329
FDS59,OUT017,1836.1525
FDY08,OUT046,2151.2056
FDX16,OUT049,2314.034
FDY16,OUT018,2451.4749
FDK32,OUT035,2443.14
FDQ22,OUT013,428.55527
NCC31,OUT018,2089.679
FDG58,OUT049,2493.5042
DRF48,OUT013,3176.837
DRH36,OUT049,1093.1832
NCR30,OUT035,1059.091
FDB03,OUT019,492.982
FDZ28,OUT027,3267.3572
FDR35,OUT017,3224.557
DRD15,OUT027,5267.9727
FDJ33,OUT019,258.4783
FDA56,OUT010,233.48448
FDP56,OUT046,719.88904
NCT30,OUT046,730.3392
FDK15,OUT017,1667.039
FDH44,OUT018,1964.2494
FDV01,OUT013,2422.899
DRG03,OUT017,2317.7683
FDG50,OUT027,2544.6497
FDR16,OUT010,441.60028
FDZ60,OUT046,1688.04
DRG03,OUT045,2345.5876
FDS56,OUT018,3924.0505
FDU33,OUT045,621.33514
DRD27,OUT035,1426.9193
FDW22,OUT046,3455.5227
DRA24,OUT045,2565.0789
FDF38,OUT049,579.8785
FDX48,OUT013,2426.0977
FDS58,OUT018,2252.6843
FDC32,OUT046,1411.515
NCQ29,OUT045,4095.0679
DRK39,OUT018,986.49
NCS38,OUT017,1840.7246
DRO47,OUT013,1636.5531
DRG27,OUT027,1121.7534
FDC57,OUT027,4854.1855
FDS55,OUT046,2310.4421
NCJ06,OUT018,1467.7083
FDO01,OUT019,257.42758
NCM55,OUT045,3034.35
FDC52,OUT049,2244.2454
FDQ15,OUT045,1149.6058
NCT30,OUT027,1197.0504
NCR42,OUT027,693.9386
FDD28,OUT035,837.5379
FDQ34,OUT049,1704.41
FDZ12,OUT027,3740.0137
DRE13,OUT019,167.39
NCN07,OUT019,281.29593
FDM28,OUT035,2879.4758
FDI10,OUT017,2792.5576
FDQ25,OUT013,2688.563
FDA38,OUT010,499.862
DRI13,OUT049,3263.3474
FDY20,OUT027,2599.9563
NCZ53,OUT035,3061.4436
NCM31,OUT013,2326.1357
DRB01,OUT017,2915.6958
DRF37,OUT046,3774.3127
NCF42,OUT049,2697.098
FDF16,OUT018,2002.5133
FDB41,OUT013,525.2497
FDR34,OUT013,3492.657
FDR15,OUT018,2161.64
NCV42,OUT019,233.30724
FDW51,OUT035,3487.0132
FDU36,OUT017,1569.7483
FDX60,OUT049,1229.9108
FDY03,OUT035,1847.3354
FDW55,OUT045,3954.6948
FDT01,OUT010,442.62653
FDG58,OUT013,2500.555
FDK21,OUT017,4053.5547
NCS41,OUT019,384.9991
FDS10,OUT045,2990.0996
NCT53,OUT046,2551.75
FDJ28,OUT018,2521.9697
FDX44,OUT045,1363.293
FDT20,OUT018,395.10834
FDO44,OUT017,1719.8746
NCX17,OUT049,3512.9849
FDY01,OUT017,1931.1927
FDJ12,OUT027,5095.628
DRK35,OUT018,376.66943
FDD47,OUT019,360.71393
NCM53,OUT035,1696.9247
FDO45,OUT013,1304.3019
NCM42,OUT010,218.00299
FDE04,OUT046,2756.1216
NCI30,OUT027,5580.158
FDZ19,OUT013,2914.7979
FDW57,OUT013,2834.381
FDA25,OUT013,1623.3091
FDT22,OUT046,912.1477
FDP51,OUT013,1927.558
FDD48,OUT027,3094.3489
FDY39,OUT035,3054.501
FDO48,OUT010,460.37924
FDD23,OUT027,4618.043
DRN35,OUT027,800.9046
FDT01,OUT035,3378.513
FDC20,OUT010,117.81155
DRJ35,OUT035,906.4171
FDB32,OUT046,1391.2875
FDL24,OUT046,2723.9666
NCV42,OUT035,1843.3798
FDZ46,OUT046,1820.4702
FDC15,OUT013,2243.3503
FDD08,OUT019,52.451958
FDY50,OUT049,1234.8091
FDD36,OUT013,1908.5404
FDG57,OUT027,1347.9872
FDL21,OUT018,416.4461
FDN16,OUT027,2651.5984
FDJ09,OUT027,816.4368
FDS01,OUT010,366.96292
FDV33,OUT017,4210.6416
DRE12,OUT017,1720.8986
FDR07,OUT013,1351.9043
FDP48,OUT010,379.2108
NCB55,OUT035,801.3676
FDQ08,OUT013,809.8714
FDR34,OUT035,3790.9473
FDO33,OUT046,1851.668
FDP13,OUT045,577.87164
FDX12,OUT049,3700.5784
NCT06,OUT049,2577.4941
FDR16,OUT019,441.0691
FDE36,OUT046,2682.9297
FDZ36,OUT049,3158.8823
FDV13,OUT045,1369.7499
NCZ17,OUT035,513.3441
FDU56,OUT045,2882.146
FDM09,OUT035,2837.2017
FDV02,OUT017,2594.8774
FDS34,OUT018,1498.7826
FDA11,OUT049,1524.9069
FDP09,OUT017,3457.7039
FDB29,OUT027,2967.7454
FDT19,OUT017,2712.764
DRH15,OUT017,656.63324
FDY38,OUT046,3267.7063
FDF14,OUT027,4032.4443
FDN48,OUT010,178.00964
FDQ12,OUT013,3515.9307
NCJ43,OUT045,2766.279
FDE17,OUT019,311.6288
FDB05,OUT035,3926.571
FDH10,OUT045,3168.6167
NCR06,OUT017,547.89026
FDU32,OUT018,1641.2366
FDD56,OUT049,2677.6196
FDO36,OUT018,2450.0237
FDH16,OUT010,167.58546
FDX10,OUT018,362.56894
FDZ37,OUT017,1485.299
FDU31,OUT010,446.5492
DRC49,OUT049,2168.4387
FDL15,OUT045,2531.692
FDN32,OUT019,380.62753
DRH59,OUT027,1439.2966
NCU29,OUT049,2353.5208
FDR37,OUT019,370.046
FDS14,OUT018,1982.0712
FDU02,OUT027,5085.5146
FDJ08,OUT035,3060.39
NCZ06,OUT045,3957.4648
FDO31,OUT049,1230.2777
FDH31,OUT018,1414.6583
FDS58,OUT017,2612.9675
NCA53,OUT027,1298.5482
FDF50,OUT046,3106.6467
NCW42,OUT049,3306.5637
NCQ17,OUT045,2500.472
FDK51,OUT018,3272.0413
NCW41,OUT010,325.16443
NCR29,OUT017,850.3679
FDB08,OUT019,322.29758
FDA40,OUT027,2240.4314
FDL14,OUT018,2100.5396
FDB47,OUT046,3225.5933
FDO03,OUT035,3717.2932
DRK13,OUT019,406.0585
FDX13,OUT010,527.0476
FDF52,OUT046,2814.8352
FDT11,OUT013,2899.632
FDB08,OUT013,2740.6794
FDQ28,OUT018,2092.7415
FDD29,OUT045,3996.8757
NCQ29,OUT027,5739.1187
NCO02,OUT013,933.7065
FDR56,OUT010,397.42532
NCM54,OUT049,1999.0719
FDP51,OUT035,1976.8257
FDT38,OUT013,1094.5326
FDZ20,OUT018,3291.3196
FDJ53,OUT013,1846.8505
FDX13,OUT049,4044.9082
FDP58,OUT035,3586.6125
NCK31,OUT019,103.77393
FDA35,OUT018,1671.6436
FDV37,OUT018,2201.2576
NCO07,OUT027,5091.334
FDA20,OUT045,2948.443
FDZ59,OUT035,2767.6138
NCY17,OUT017,669.2298
FDQ28,OUT035,2445.8186
FDV35,OUT017,2549.9011
FDQ36,OUT013,514.73285
FDD34,OUT018,2285.3362
FDK51,OUT045,4033.0078
FDV31,OUT035,2786.7957
FDR04,OUT035,1521.69
FDR14,OUT049,725.0577
DRC36,OUT010,351.77985
FDE39,OUT019,234.23145
FDP57,OUT049,1600.4985
FDE57,OUT046,2203.2024
NCN18,OUT046,1741.1864
NCQ05,OUT018,1992.619
FDW47,OUT035,2027.7496
FDV46,OUT035,2282.9624
NCP29,OUT045,985.3843
FDE09,OUT018,1479.5162
NCU06,OUT027,5282.7393
FDT19,OUT010,354.4178
DRF15,OUT017,2333.7288
DRI51,OUT013,2450.2195
NCX54,OUT013,1651.1788
DRE01,OUT013,3751.789
NCB07,OUT045,3157.8508
FDU50,OUT035,1685.3646
FDG40,OUT035,352.24878
FDW10,OUT018,2471.2751
FDX51,OUT013,3136.7961
NCP17,OUT045,893.5018
FDP21,OUT035,3119.1968
FDL04,OUT045,1546.5428
FDV23,OUT013,1903.9865
FDF24,OUT046,1258.3087
FDH56,OUT027,3201.9768
FDB51,OUT049,807.1037
FDI58,OUT027,2314.192
FDR20,OUT013,584.8124
FDC51,OUT018,1508.3365
FDB16,OUT027,2028.2443
FDE40,OUT049,786.7547
NCM17,OUT035,685.28864
FDU56,OUT035,2946.6946
FDS32,OUT019,287.2917
FDX02,OUT049,3231.072
FDT39,OUT027,4076.072
FDE35,OUT017,899.0673
NCI42,OUT019,439.77454
DRL23,OUT046,1543.6797
FDA10,OUT046,1951.8964
FDA11,OUT013,1517.8055
NCM06,OUT046,2346.5422
NCT05,OUT035,3963.9016
NCQ02,OUT010,382.33704
NCY06,OUT049,2090.379
FDY56,OUT035,3543.4617
FDL02,OUT035,1692.0812
NCI06,OUT035,2898.5066
FDQ14,OUT045,2221.423
FDQ12,OUT017,3671.2725
FDP36,OUT046,720.1152
FDK21,OUT027,5633.1616
FDO40,OUT045,2347.0857
NCK54,OUT019,245.04202
FDY09,OUT018,2485.9167
NCW30,OUT049,4321.7983
NCC55,OUT027,815.63745
FDE58,OUT018,1591.2025
FDR39,OUT013,2888.387
FDU28,OUT049,2903.4531
FDH08,OUT017,3702.8193
FDG35,OUT045,2936.0027
FDG22,OUT049,401.03693
FDC34,OUT035,2603.033
FDP15,OUT018,3294.575
FDK34,OUT010,488.63116
FDU45,OUT035,1910.784
FDQ04,OUT027,750.58954
FDX22,OUT018,2920.664
FDB45,OUT017,1521.864
NCH43,OUT027,5080.3784
DRE60,OUT046,3360.034
FDD17,OUT027,5457.828
NCM54,OUT017,2033.7164
NCH55,OUT013,1948.1315
NCT06,OUT017,2683.6138
FDA48,OUT027,5231.953
FDY58,OUT027,5256.1904
FDO25,OUT045,3423.9026
FDN50,OUT045,1508.7072
FDH35,OUT035,2824.7598
FDK09,OUT045,3686.9336
FDO16,OUT013,1236.147
FDW11,OUT045,984.2809
FDU47,OUT027,3632.3088
NCQ42,OUT010,253.81256
FDK55,OUT027,2435.5547
FDN08,OUT049,1801.3915
FDT57,OUT045,3861.4607
FDJ12,OUT018,2873.923
DRL59,OUT017,762.63983
NCN53,OUT046,580.6082
FDO51,OUT010,100.65131
FDK56,OUT017,2929.4353
FDY12,OUT035,794.9075
FDU15,OUT035,552.33875
FDQ19,OUT046,3839.8772
DRF15,OUT045,2363.1528
DRE25,OUT019,181.82227
FDK57,OUT018,1722.8944
FDD33,OUT010,472.98212
FDR34,OUT027,5296.086
FDU04,OUT045,1890.3053
FDE35,OUT019,124.757965
NCD31,OUT035,2656.8918
FDJ56,OUT035,1565.4884
NCU53,OUT046,2549.1213
FDD39,OUT035,3286.057
NCU17,OUT019,220.41751
FDJ20,OUT046,1921.2429
NCW41,OUT018,2113.4812
FDL52,OUT035,522.63416
FDS39,OUT035,2385.4421
DRJ47,OUT045,2732.328
FDP13,OUT010,81.13094
DRK39,OUT010,151.24568
FDF28,OUT010,234.67897
FDB09,OUT045,1976.3076
FDM51,OUT046,1700.2228
DRM49,OUT018,550.0878
DRF23,OUT013,2478.1677
DRH01,OUT035,2716.4946
FDH12,OUT027,2855.8616
FDA28,OUT019,253.0628
FDW37,OUT018,1124.9208
FDF02,OUT046,1742.5763
DRL37,OUT046,680.8452
NCF43,OUT046,2176.1946
FDH08,OUT010,472.4826
FDR34,OUT019,481.1087
NCK19,OUT049,3090.5544
NCD55,OUT018,447.12354
FDT27,OUT049,3743.7097
FDQ57,OUT045,2397.5813
FDA47,OUT035,2664.4934
DRG15,OUT027,1547.1959
FDE05,OUT018,1942.742
FDN46,OUT046,1681.0016
FDX27,OUT027,2211.1538
FDT51,OUT045,1842.9623
FDU33,OUT013,600.743
FDJ16,OUT027,1348.2306
FDD20,OUT019,246.79857
FDT36,OUT049,508.2633
DRF15,OUT027,3744.2507
FDN52,OUT010,165.21141
FDC22,OUT027,4584.209
FDX15,OUT045,2655.8755
FDT13,OUT013,2841.8818
FDU04,OUT017,1888.7551
FDU31,OUT019,449.45856
FDW59,OUT027,2237.9358
NCO29,OUT046,2546.3552
FDL15,OUT035,2566.669
FDI41,OUT049,2284.2234
FDQ48,OUT049,1564.9663
DRI39,OUT013,755.99866
FDI08,OUT013,3659.6936
FDC21,OUT049,1707.9694
FDF58,OUT035,916.9294
FDS08,OUT010,361.6857
FDE47,OUT045,2074.5999
NCP18,OUT019,317.0794
NCR41,OUT013,1440.937
FDA27,OUT013,3546.0173
FDA43,OUT035,3090.236
FDA49,OUT045,1314.0238
NCE55,OUT018,2385.7053
DRM49,OUT027,1250.2311
FDF22,OUT027,5022.3774
FDQ15,OUT018,1013.1359
NCS54,OUT017,2820.2883
NCY05,OUT013,537.7504
FDR45,OUT046,3649.4814
FDK57,OUT049,1976.5321
FDF41,OUT010,506.14438
FDV21,OUT046,2091.912
FDD51,OUT046,571.40515
FDF33,OUT046,1863.2529
FDA38,OUT046,3546.699
FDR56,OUT045,3065.3137
NCN41,OUT017,1968.3871
FDC60,OUT027,2396.6404
FDB47,OUT045,3371.6519
DRH01,OUT013,2615.2268
FDW08,OUT046,1626.4761
FDF38,OUT027,1026.9606
FDY32,OUT017,2517.8555
FDG34,OUT049,1791.5851
FDG47,OUT019,558.84326
NCF18,OUT035,3050.5056
FDL39,OUT019,360.60776
NCH55,OUT035,2072.078
DRJ35,OUT049,848.4588
FDS44,OUT035,3678.1072
DRE01,OUT018,3329.6301
FDY39,OUT013,3164.24
FDY32,OUT018,2229.3005
FDR33,OUT027,2691.1619
NCP50,OUT049,1194.1722
FDZ47,OUT018,1234.3196
FDU57,OUT049,2467.8557
FDY44,OUT013,2951.6868
DRH59,OUT018,823.1955
FDB03,OUT027,5290.281
FDY46,OUT045,3065.6167
FDM39,OUT045,2634.1707
FDY36,OUT035,1200.2877
NCM55,OUT035,3051.0735
FDJ50,OUT010,122.653984
DRL60,OUT013,2330.3726
NCJ54,OUT049,3613.9697
FDX59,OUT017,483.71625
FDI07,OUT013,3138.7727
DRF51,OUT010,43.954254
FDM14,OUT017,1841.1122
FDP21,OUT045,3067.2107
FDE40,OUT035,789.25104
FDE05,OUT035,2351.6108
FDM13,OUT027,3360.2556
FDC34,OUT027,3836.3005
NCI55,OUT018,1539.4154
NCE43,OUT018,2169.0422
FDW58,OUT018,1394.649
FDG60,OUT045,3768.7185
FDV31,OUT017,2737.0574
FDR47,OUT013,2855.2405
FDM60,OUT019,56.63749
NCF06,OUT018,3635.7625
NCN26,OUT027,3144.2034
FDQ59,OUT049,1420.2897
FDF09,OUT046,544.1513
NCS06,OUT017,4196.8477
FDT44,OUT046,1851.8597
FDI19,OUT017,3981.6062
FDT22,OUT017,861.29675
NCF54,OUT027,4339.6465
DRG25,OUT045,2874.9797
FDB59,OUT017,3228.5906
FDQ37,OUT017,2956.4565
FDP56,OUT035,723.58356
FDW44,OUT035,2747.932
FDJ26,OUT010,448.45535
FDU43,OUT018,2832.534
FDW33,OUT045,1728.5337
NCX53,OUT027,3687.0535
FDN56,OUT010,296.76093
DRF15,OUT049,2301.7297
FDO33,OUT017,1842.2015
FDZ39,OUT010,189.69987
NCJ19,OUT017,785.4337
FDU01,OUT035,3061.0476
FDT12,OUT035,3635.547
NCM18,OUT018,687.4374
FDP19,OUT017,1997.3109
NCR42,OUT049,461.8191
FDN10,OUT046,1972.4734
FDG44,OUT017,815.3559
FDQ10,OUT046,2776.621
DRH13,OUT049,1589.4313
FDT52,OUT013,3822.1958
FDM56,OUT045,1712.2811
NCO43,OUT010,197.30049
NCV29,OUT035,2902.8713
NCF06,OUT013,4173.724
FDO50,OUT035,1519.9735
FDT59,OUT013,3318.0928
FDX40,OUT027,687.36383
FDE50,OUT017,3063.6477
FDX51,OUT017,3237.528
NCD30,OUT018,1153.9604
FDK15,OUT013,1632.8917
FDL12,OUT045,862.466
FDK46,OUT017,4189.056
DRH49,OUT010,125.86468
FDQ57,OUT046,2437.9285
FDY59,OUT017,1524.4349
FDO09,OUT018,3237.4717
NCG30,OUT035,2024.8069
FDM09,OUT017,2749.888
NCN17,OUT027,2623.2664
NCS42,OUT013,1418.7988
FDD02,OUT019,246.37985
FDE34,OUT013,2886.9426
FDU38,OUT045,2886.7192
FDB33,OUT046,2418.6824
NCJ29,OUT017,1408.5936
FDZ27,OUT035,595.44073
FDI40,OUT013,1504.7672
FDG22,OUT013,406.18774
FDT51,OUT017,1848.2843
FDF20,OUT018,2627.6829
FDV50,OUT035,1831.3463
FDT02,OUT049,499.66254
DRC49,OUT017,2216.3225
FDF26,OUT049,2546.9763
FDV52,OUT035,1819.0092
FDX59,OUT049,522.491
FDV25,OUT035,3530.7612
FDW23,OUT027,852.5131
FDE53,OUT018,1448.9515
FDA19,OUT017,2007.3973
FDH22,OUT046,2084.689
NCO41,OUT013,1549.8444
FDX12,OUT017,3884.3591
FDF17,OUT013,3250.3435
FDS11,OUT045,3571.6077
FDR51,OUT035,2515.6526
FDT49,OUT010,210.80972
FDC56,OUT013,1833.8108
FDR13,OUT027,3252.5002
FDQ60,OUT035,1987.3212
FDN38,OUT049,4093.8186
NCL29,OUT013,2402.0999
FDO13,OUT027,4025.8086
FDE26,OUT018,1879.9796
FDA31,OUT010,349.11237
FDX14,OUT035,996.6765
FDA34,OUT045,2932.07
FDF26,OUT013,2478.436
FDE38,OUT045,2712.8816
DRI11,OUT046,1673.3296
FDQ60,OUT027,3171.9456
FDL21,OUT027,725.2497
DRC12,OUT027,4788.8916
FDC47,OUT046,3452.8835
FDE57,OUT045,2174.4563
FDT14,OUT045,1766.5155
NCZ53,OUT046,2865.53
FDE28,OUT018,3123.1418
FDR19,OUT035,2281.3792
NCF54,OUT019,361.36615
FDZ08,OUT046,1255.8075
NCJ05,OUT018,2076.8132
FDF59,OUT046,2155.6106
NCO05,OUT035,1655.2462
FDW24,OUT018,579.7304
NCX42,OUT018,2300.4744
NCA53,OUT035,720.70465
FDI45,OUT019,361.04846
FDG46,OUT046,1895.5997
FDM20,OUT010,503.11203
FDW11,OUT010,145.97478
FDX08,OUT035,2852.7747
NCK17,OUT035,586.1606
FDK32,OUT018,2003.3086
NCA42,OUT035,2604.4087
DRI01,OUT035,2677.235
NCL55,OUT049,3941.369
DRE25,OUT018,1255.4939
FDD14,OUT017,3003.7134
FDB10,OUT046,3586.3215
DRN11,OUT035,2254.9534
FDP38,OUT018,601.3146
NCA30,OUT017,3046.099
FDT15,OUT017,3032.2856
NCP55,OUT018,673.9982
FDF12,OUT035,2433.9722
FDM21,OUT018,3351.49
FDX56,OUT035,3270.055
FDF10,OUT017,2388.1033
FDT32,OUT045,2988.5056
FDM51,OUT018,1418.0609
NCR50,OUT018,2010.0236
FDI19,OUT049,3757.7913
FDX21,OUT017,1775.557
FDR31,OUT035,2318.1306
FDY02,OUT013,3904.2473
NCA29,OUT045,2739.5737
NCX17,OUT046,3348.994
FDM12,OUT045,3068.618
FDI53,OUT027,4046.4858
NCU30,OUT049,2776.547
FDC56,OUT027,3342.7703
FDK27,OUT018,1745.8998
NCK18,OUT017,2669.5154
