Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB51,OUT049,1023.1366621045795
FDI58,OUT027,3020.2072539687297
FDR20,OUT013,861.8363987284852
FDC51,OUT018,1682.0189602609494
FDB16,OUT027,2757.4220367042944
FDE40,OUT049,1003.3866274019383
NCM17,OUT035,802.0194598745134
FDU56,OUT035,3025.2351393937997
FDS32,OUT019,401.2027407261321
FDX02,OUT049,3500.59333604759
FDT39,OUT027,3903.5419826567513
FDE35,OUT017,1142.1400091423034
NCI42,OUT019,1404.1272987288821
DRL23,OUT046,1773.482588229689
FDA10,OUT046,2008.100261395029
FDA11,OUT013,1604.3766624835548
NCM06,OUT046,2485.96192549464
NCT05,OUT035,4096.832038503527
NCQ02,OUT010,1082.6431822166242
NCY06,OUT049,2086.149180041415
FDY56,OUT035,3641.046552541081
FDL02,OUT035,1820.4809135271653
NCI06,OUT035,2872.072394506472
FDQ14,OUT045,2391.3604547132436
FDQ12,OUT017,3684.4229907577064
FDP36,OUT046,928.0753432334154
FDK21,OUT027,5399.865985493155
FDO40,OUT045,2401.288873049617
NCK54,OUT019,-12.713077963659998
FDY09,OUT018,2568.2097028579856
NCW30,OUT049,4130.433792414903
NCC55,OUT027,2044.2211750294337
FDE58,OUT018,1641.1761283768524
FDR39,OUT013,2926.122500252197
FDU28,OUT049,2989.2365201005305
FDH08,OUT017,3683.159444267875
FDG35,OUT045,2949.960822129694
FDG22,OUT049,734.4765144930143
FDC34,OUT035,2588.0126664325117
FDP15,OUT018,3727.525293078922
FDK34,OUT010,1946.049661361007
FDU45,OUT035,2003.8295513779326
FDQ04,OUT027,2079.408675631305
FDX22,OUT018,3120.96388575139
FDB45,OUT017,1750.4763225604852
NCH43,OUT027,4797.215928476251
DRE60,OUT046,3521.8456304240826
FDD17,OUT027,5111.828499144504
NCM54,OUT017,2069.000653613538
NCH55,OUT013,2029.6796512261299
NCT06,OUT017,2656.1343769131736
FDA48,OUT027,4900.953758414972
FDY58,OUT027,5043.528683797437
FDO25,OUT045,3436.4899351781623
FDN50,OUT045,1696.2399831739326
FDH35,OUT035,2751.6159715574468
FDK09,OUT045,3662.5347412948713
FDO16,OUT013,1371.4475055646167
FDW11,OUT045,1058.808033049907
FDU47,OUT027,3629.5663626826235
NCQ42,OUT010,168.171502977234
FDK55,OUT027,2890.616610856394
FDN08,OUT049,1953.8838143138705
FDT57,OUT045,3844.549550513
FDJ12,OUT018,3063.196652050824
DRL59,OUT017,965.8244240705608
NCN53,OUT046,666.7999244816283
FDO51,OUT010,-1037.291111011463
FDK56,OUT017,3034.078436909893
FDY12,OUT035,990.4301537633205
FDU15,OUT035,769.7671714902331
FDQ19,OUT046,3929.4645024611464
DRF15,OUT045,2420.941041631152
DRE25,OUT019,-446.9911588438533
FDK57,OUT018,1673.67325770536
FDD33,OUT010,1763.4366944601707
FDR34,OUT027,5088.031582150527
FDU04,OUT045,2017.0741204051478
FDE35,OUT019,-781.408093324726
NCD31,OUT035,2641.7042527611293
FDJ56,OUT035,1668.8676797778676
NCU53,OUT046,2650.2313994421365
FDD39,OUT035,3379.2692591362566
NCU17,OUT019,-279.6054160040885
FDJ20,OUT046,2042.78716807502
NCW41,OUT018,2197.1049866538165
FDL52,OUT035,766.5891432207723
FDS39,OUT035,2362.134956064482
DRJ47,OUT045,2823.759580497258
FDP13,OUT010,-1107.075796195108
DRK39,OUT010,-590.9203752719234
FDF28,OUT010,179.20853536441996
FDB09,OUT045,2081.990525272919
FDM51,OUT046,1728.7776253217912
DRM49,OUT018,484.0931461899472
DRF23,OUT013,2805.674577630555
DRH01,OUT035,2755.9278687254373
FDH12,OUT027,3154.7657510599292
FDA28,OUT019,112.45213652880602
FDW37,OUT018,1220.5575895866082
FDF02,OUT046,1763.3460228244448
DRL37,OUT046,768.0847353171348
NCF43,OUT046,2289.1668670332065
FDH08,OUT010,1769.2310485438143
FDR34,OUT019,1792.351498414087
NCK19,OUT049,3116.6769053327553
NCD55,OUT018,446.44929261061225
FDT27,OUT049,3762.1416030340315
FDQ57,OUT045,2461.528891093076
FDA47,OUT035,2687.7358078645175
DRG15,OUT027,2364.618806350958
FDE05,OUT018,2069.9959488664485
FDN46,OUT046,1728.7117527729183
FDX27,OUT027,2864.338742534057
FDT51,OUT045,1908.9713778705586
FDU33,OUT013,838.1777738963715
FDJ16,OUT027,2371.103358731817
FDD20,OUT019,91.65420234436897
FDT36,OUT049,648.3230220247924
DRF15,OUT027,3749.5439770040093
FDN52,OUT010,-446.8033577440169
FDC22,OUT027,4475.025316374669
FDX15,OUT045,2591.4251729875095
FDT13,OUT013,3037.6842112136665
FDU04,OUT017,2015.5322770025273
FDU31,OUT019,1560.9309662467504
FDW59,OUT027,2755.3031413987455
NCO29,OUT046,2653.055337356941
FDL15,OUT035,2506.2553054548416
FDI41,OUT049,2362.5282449682145
FDQ48,OUT049,1715.0731408389343
DRI39,OUT013,845.5554734943807
FDI08,OUT013,3983.03249392825
FDC21,OUT049,1862.0086910182367
FDF58,OUT035,1165.3556526784205
FDS08,OUT010,980.2124060746019
FDE47,OUT045,2116.416494633844
NCP18,OUT019,507.40476073032096
NCR41,OUT013,1568.336809207075
FDA27,OUT013,3964.30906289048
FDA43,OUT035,3148.114442807715
FDA49,OUT045,1520.5072391419749
NCE55,OUT018,2542.9766398561414
DRM49,OUT027,2171.1355718385907
FDF22,OUT027,4822.316023017477
FDQ15,OUT018,1051.8523862662091
NCS54,OUT017,2821.184951832006
NCY05,OUT013,629.7985183108249
FDR45,OUT046,3863.6914468274617
FDK57,OUT049,2023.492917817524
FDF41,OUT010,1977.628950599049
FDV21,OUT046,2122.6974569900926
FDD51,OUT046,745.735755456009
FDF33,OUT046,2053.290750153213
FDA38,OUT046,3753.576725532267
FDR56,OUT045,3180.2643891319494
NCN41,OUT017,1983.2073704169184
FDC60,OUT027,2881.693579597282
FDB47,OUT045,3380.874458439158
DRH01,OUT013,2742.9782099450786
FDW08,OUT046,1728.9687839086714
FDF38,OUT027,2193.4206954723472
FDY32,OUT017,2646.7879494581803
FDG34,OUT049,1886.572603852609
FDG47,OUT019,2255.926985701609
NCF18,OUT035,3023.110747553561
FDL39,OUT019,922.7839076771247
NCH55,OUT035,2062.60032737102
DRJ35,OUT049,1094.3698980166569
FDS44,OUT035,3835.0000822866114
DRE01,OUT018,3449.549586727213
FDY39,OUT013,2993.0905726919827
FDY32,OUT018,2291.579967431794
FDR33,OUT027,3249.9310015762094
NCP50,OUT049,1377.386488987118
FDZ47,OUT018,1358.11913118054
FDU57,OUT049,2530.958776206141
FDY44,OUT013,3136.1807505608413
DRH59,OUT018,956.6841332841368
FDB03,OUT027,5116.422900310611
FDY46,OUT045,3048.968198677996
FDM39,OUT045,2816.3229314139207
FDY36,OUT035,1344.5548111508165
NCM55,OUT035,2977.6005983414134
FDJ50,OUT010,-885.5919409500522
DRL60,OUT013,2403.4383391836545
NCJ54,OUT049,3669.986365291361
FDX59,OUT017,603.3042351728291
FDI07,OUT013,3222.344823670257
DRF51,OUT010,-1326.0831146944042
FDM14,OUT017,1902.0441820770907
FDP21,OUT045,3122.6436876427233
FDE40,OUT035,1069.5685649604434
FDE05,OUT035,2435.2578088405307
FDM13,OUT027,3540.645332993655
FDC34,OUT027,3933.683730261363
NCI55,OUT018,1673.8825294684734
NCE43,OUT018,2360.129445919597
FDW58,OUT018,1494.8451284627054
FDG60,OUT045,3761.0210701357964
FDV31,OUT017,2856.596290205639
FDR47,OUT013,2992.689949683492
FDM60,OUT019,-1139.237118711397
NCF06,OUT018,3774.397422351375
NCN26,OUT027,3284.60128552908
FDQ59,OUT049,1408.3826471277875
FDF09,OUT046,734.4498220624937
NCS06,OUT017,4213.305501808779
FDT44,OUT046,1936.3709224578192
FDI19,OUT017,3912.5361358249993
FDT22,OUT017,1091.958169207905
NCF54,OUT027,4094.387659195666
DRG25,OUT045,2990.0502116041716
FDB59,OUT017,3220.258255000451
FDQ37,OUT017,3120.1669725130914
FDP56,OUT035,915.5131538813675
FDW44,OUT035,2849.83724334412
FDJ26,OUT010,1593.056646828038
FDU43,OUT018,3487.928765431442
FDW33,OUT045,1788.968642027486
NCX53,OUT027,3680.2764178633506
FDN56,OUT010,496.46263841873133
DRF15,OUT049,2372.438063279078
FDO33,OUT017,1929.4578148890664
FDZ39,OUT010,-126.01240823988883
NCJ19,OUT017,969.1776369515628
FDU01,OUT035,3084.5670777447367
FDT12,OUT035,3663.9339329868008
NCM18,OUT018,726.1451535448587
FDP19,OUT017,2102.830655226495
NCR42,OUT049,620.70445600415
FDN10,OUT046,1999.1223222525546
FDG44,OUT017,997.2522465866368
FDQ10,OUT046,2813.740343114341
DRH13,OUT049,1736.5233798883355
FDT52,OUT013,3882.450372178856
FDM56,OUT045,1851.135419421414
NCO43,OUT010,-200.73144692482947
NCV29,OUT035,2869.5045645599002
NCF06,OUT013,4089.8310956329215
FDO50,OUT035,1601.8428605952
FDT59,OUT013,3568.0301629602636
FDX40,OUT027,2027.706181685995
FDE50,OUT017,3098.7614235251713
FDX51,OUT017,3236.6225264530312
NCD30,OUT018,1294.785737614775
FDK15,OUT013,1648.675782264264
FDL12,OUT045,1116.6885384657776
FDK46,OUT017,4176.731224661869
DRH49,OUT010,-561.6601267275119
FDQ57,OUT046,2446.0081465231524
FDY59,OUT017,1622.827347707856
FDO09,OUT018,3872.707237320098
NCG30,OUT035,2038.3321534813417
FDM09,OUT017,2800.0516609265105
NCN17,OUT027,3019.598883224583
NCS42,OUT013,1455.529884105129
FDD02,OUT019,33.917507167437634
FDE34,OUT013,2926.2033828613003
FDU38,OUT045,3035.122422518929
FDB33,OUT046,2571.2695186650853
NCJ29,OUT017,1464.4089167692873
FDZ27,OUT035,849.7650618270859
FDI40,OUT013,1623.3738081060555
FDG22,OUT013,746.2131609694547
FDT51,OUT017,1913.5639040691426
FDF20,OUT018,2878.9993696763913
FDV50,OUT035,1941.093365257388
FDT02,OUT049,628.5520594487803
DRC49,OUT017,2343.449220635338
FDF26,OUT049,2561.7070495580665
FDV52,OUT035,1995.8526484112567
FDX59,OUT049,603.9923917822152
FDV25,OUT035,3635.6460783229877
FDW23,OUT027,2103.9416800027698
FDE53,OUT018,1459.2544100401442
FDA19,OUT017,2167.6469069210893
FDH22,OUT046,2092.2427228138763
NCO41,OUT013,1586.7640105124756
FDX12,OUT017,3909.2315729927914
FDF17,OUT013,3121.97954875925
FDS11,OUT045,3531.428047437653
FDR51,OUT035,2474.732661812599
FDT49,OUT010,-132.7884498953831
FDC56,OUT013,1945.157148302916
FDR13,OUT027,3379.897727812764
FDQ60,OUT035,2052.30546162183
FDN38,OUT049,4032.237591630178
NCL29,OUT013,2481.5055529545434
FDO13,OUT027,4020.1689605921683
FDE26,OUT018,2070.325940589288
FDA31,OUT010,868.3778160756465
FDX14,OUT035,1239.7416609310394
FDA34,OUT045,2911.423017066122
FDF26,OUT013,2550.419835712386
FDE38,OUT045,2776.627825365813
DRI11,OUT046,1903.4468781130954
FDQ60,OUT027,3352.5002717525276
FDL21,OUT027,2184.990796094366
DRC12,OUT027,4420.6775675574245
FDC47,OUT046,3648.171649063901
FDE57,OUT045,2322.735115732382
FDT14,OUT045,1941.3305507256523
NCZ53,OUT046,3033.8299248830335
FDE28,OUT018,3337.2501278473137
FDR19,OUT035,2377.878092814276
NCF54,OUT019,823.113207900878
FDZ08,OUT046,1407.09811833282
NCJ05,OUT018,2144.465454013117
FDF59,OUT046,2155.533018338925
NCO05,OUT035,1682.1350539957057
FDW24,OUT018,610.1328589195282
NCX42,OUT018,2361.2435076387046
NCA53,OUT035,885.5060634734559
FDI45,OUT019,918.6051330290161
FDG46,OUT046,1952.34715925502
FDM20,OUT010,1985.3942563319647
FDW11,OUT010,-897.4012005588239
FDX08,OUT035,2930.8229147539914
NCK17,OUT035,760.925023474405
FDK32,OUT018,2177.5028220183035
NCA42,OUT035,2595.3250383297636
DRI01,OUT035,2762.964143229131
NCL55,OUT049,4047.7871110932765
DRE25,OUT018,1220.7688585094916
FDD14,OUT017,2971.6812550518043
FDB10,OUT046,3790.008517067592
DRN11,OUT035,2365.568972832676
FDP38,OUT018,660.46279545893
NCA30,OUT017,2983.7456418449337
FDT15,OUT017,3037.3323947682047
NCP55,OUT018,698.9699473839164
FDF12,OUT035,2458.1599424164115
FDM21,OUT018,3767.485675645342
FDX56,OUT035,3346.6950054907957
FDF10,OUT017,2412.561271997105
FDT32,OUT045,3090.0620600872326
FDM51,OUT018,1424.3163309268198
NCR50,OUT018,2156.5230578263113
FDI19,OUT049,3864.0988130544793
FDX21,OUT017,1842.9152635115183
FDR31,OUT035,2442.881035320169
FDY02,OUT013,4070.7572522417795
NCA29,OUT045,2763.2075086137147
NCX17,OUT046,3631.6093242847537
FDM12,OUT045,3114.317789677948
FDI53,OUT027,3945.1866696950283
NCU30,OUT049,2651.615628145458
FDC56,OUT027,3345.2724590316448
FDK27,OUT018,1735.0435676924685
NCK18,OUT017,2698.113926051703
FDB52,OUT019,2081.1353795628543
DRG25,OUT027,4370.121412394793
FDZ13,OUT049,988.5158936292264
FDB57,OUT019,1675.4447860168384
FDR40,OUT046,1437.5306475133125
NCO14,OUT019,-1147.5645676593865
NCN19,OUT045,3092.0608883452687
FDQ28,OUT019,569.2392477416179
FDO13,OUT018,2355.055716770382
FDK48,OUT013,1336.535051974356
FDU07,OUT018,2166.2608889522608
FDW20,OUT046,2046.801290220635
FDV12,OUT010,-215.32508078841715
FDH24,OUT013,2550.9654838342612
FDV59,OUT049,3375.0171554087674
FDK57,OUT045,2027.4677460974212
FDL16,OUT027,2139.833597239173
NCQ17,OUT046,2477.7629083654074
FDJ15,OUT018,2631.434192209964
FDX24,OUT049,1613.645124928266
FDT47,OUT046,1604.3718747154176
FDT10,OUT049,1122.717259443844
FDZ37,OUT018,1264.1220793031766
FDW43,OUT027,5073.9079056165065
DRN36,OUT017,1584.8921322503065
FDJ14,OUT045,1479.5021466498115
FDA32,OUT013,3456.7536983158952
FDJ38,OUT019,1192.0848329155415
FDQ57,OUT017,2467.6998382906913
NCQ41,OUT019,1154.3898668802026
FDG56,OUT049,1086.0382200798244
DRC13,OUT027,3408.827945103769
FDV55,OUT035,2379.488280003269
FDQ49,OUT045,2609.3233340595643
FDE29,OUT010,-907.6053231355135
FDR03,OUT013,3320.515328658589
FDD45,OUT049,1592.8410468174543
FDN38,OUT010,2134.905396486895
FDT56,OUT046,1045.8365906322983
FDT48,OUT045,3259.4104086277775
FDU03,OUT049,2930.1782884035692
FDC56,OUT010,34.07573941272176
NCO43,OUT027,3024.114652832164
FDQ27,OUT017,1774.1631186534992
FDR03,OUT046,3355.784359282956
DRH23,OUT010,-1001.2371599647893
FDG22,OUT045,799.8654159663497
NCJ42,OUT013,1668.9471809597944
FDR24,OUT046,1570.4334365342788
FDW60,OUT035,2937.9994871481676
FDJ08,OUT013,3015.339016157506
DRL59,OUT018,627.4472203244818
FDG60,OUT010,1805.2403187266814
FDW27,OUT017,2620.3170335954674
FDX14,OUT018,922.0112343482629
FDC20,OUT013,986.6210681609105
NCS29,OUT018,3832.548444623898
FDJ56,OUT046,1654.122467678078
FDB20,OUT019,-623.4836945880588
FDL28,OUT027,5017.312224661352
FDW01,OUT018,2191.1155656436413
FDL03,OUT046,3215.104416367157
FDX22,OUT049,3429.285505242333
FDJ21,OUT035,2444.0480121072396
FDR31,OUT045,2471.2843438341333
FDG21,OUT035,2690.9264921821696
FDS22,OUT027,2230.315553635384
FDK08,OUT035,1709.4385760863865
FDE17,OUT018,2141.5402727086994
NCN30,OUT017,1600.033740437606
FDT50,OUT046,1586.212685229747
NCX42,OUT049,2640.382201536375
FDJ12,OUT035,3413.1157786948133
NCA18,OUT027,3271.841133316988
FDP23,OUT019,1456.611262713258
FDX12,OUT013,3870.330918491518
FDN40,OUT018,2139.7474818013047
FDV48,OUT035,1413.245008770558
NCY54,OUT013,2679.396742717461
FDL16,OUT010,-1150.439481357258
FDR45,OUT018,3545.409297344835
FDJ52,OUT046,2611.594072630747
DRG01,OUT017,1304.7094975085197
FDP52,OUT013,3647.829492256844
FDU58,OUT017,3101.4136285493432
FDL02,OUT045,1828.8864412442394
FDG28,OUT013,3868.70118354033
FDA19,OUT035,2154.6659686398502
FDW46,OUT027,2580.295980337037
NCD43,OUT049,1704.823313645124
DRG39,OUT013,804.8146070606058
NCF55,OUT049,668.6196476289128
FDJ07,OUT046,1986.1250757697867
FDE08,OUT046,2444.6462351105774
FDP56,OUT019,-1041.4040174419265
FDT45,OUT045,999.4605773200888
FDF17,OUT018,2803.439175988203
FDX44,OUT046,1504.1643632861237
FDM28,OUT027,4243.003052550744
FDI36,OUT049,3219.9015884001356
FDS07,OUT045,1917.0296210728097
FDD36,OUT045,1990.3093947276725
FDW11,OUT046,995.7100353084065
FDN40,OUT049,2483.4314658533767
NCQ18,OUT049,1572.2968129476803
NCQ54,OUT017,2684.763502897883
NCS42,OUT045,1529.1132766357614
DRH39,OUT010,-737.8694314260401
FDC09,OUT027,3141.807724162173
FDT08,OUT010,553.3379664500617
FDC08,OUT035,3665.9432937290812
FDT20,OUT017,742.8728696590119
FDS35,OUT035,1056.1450025395684
FDX58,OUT018,2650.385632603061
FDW58,OUT046,1804.844623835556
DRD27,OUT046,1575.5112106624456
FDH32,OUT019,-322.02942894280795
FDS26,OUT035,4100.2949690461965
FDQ31,OUT046,1524.6391273165082
FDP11,OUT018,3101.6150575126167
FDD58,OUT017,1720.9594876178935
FDM33,OUT045,3524.192035707567
FDZ16,OUT049,3105.296324713334
NCS29,OUT010,2257.7627916210977
NCM18,OUT019,-943.2500529750444
FDP11,OUT049,3417.6510165630916
NCC42,OUT017,2291.5369570997464
DRM23,OUT046,2764.4263444966136
NCN55,OUT027,5170.126266853995
FDK46,OUT013,4107.79811509856
FDR01,OUT046,3286.723919419209
NCA05,OUT045,2425.097514089198
NCP43,OUT017,2883.4791917271286
FDR12,OUT010,907.4455885396678
FDQ01,OUT013,4077.4098686384114
FDM13,OUT046,2165.5307136971182
FDQ19,OUT017,3944.977136690054
FDK56,OUT019,1004.6720422825169
NCX06,OUT010,1015.2083752588755
FDO56,OUT027,3368.2189865622495
FDU45,OUT045,1949.3420573239832
FDI16,OUT019,-1011.0555387174096
FDL32,OUT046,1887.346226333539
FDA07,OUT046,2091.493697282434
FDA14,OUT045,2333.9798267461592
FDV46,OUT027,3696.126892993022
NCO07,OUT035,3445.7109568421256
NCP41,OUT046,1739.0740112434223
FDY60,OUT018,2057.3922906840203
FDN38,OUT017,4088.297269222625
FDO15,OUT046,1341.5463187052096
FDT60,OUT013,1996.52186383863
FDA55,OUT035,3636.864636104182
FDE02,OUT010,-294.7428058320111
DRJ39,OUT049,3423.1686443053195
FDV34,OUT035,1388.1797456488152
FDS20,OUT027,4339.044239649739
FDF02,OUT027,3116.3055647342444
FDW40,OUT017,2344.8906933014814
NCB43,OUT046,2950.114209164809
FDR58,OUT017,1596.1453399993911
DRJ59,OUT035,794.2781548367602
NCD30,OUT017,1639.3008026623593
FDE14,OUT017,1745.2753064934482
FDC28,OUT018,1459.4503784396493
FDU16,OUT018,1106.2520873471703
NCD19,OUT035,1008.2306898417428
FDU21,OUT046,749.0712007368525
FDV59,OUT027,4763.845687441486
FDU03,OUT045,3001.277897030086
FDC33,OUT010,1352.6909605944415
NCR42,OUT035,676.1050858456783
DRH59,OUT035,1323.5177373765127
NCM31,OUT035,2373.969555005824
FDS50,OUT035,3496.1053116384974
FDP39,OUT046,952.2397259960931
FDQ55,OUT013,1949.016325261116
FDV36,OUT019,131.74825442050428
FDI05,OUT027,2665.4792863238335
FDS45,OUT027,3220.269955786295
FDA39,OUT045,784.3206382011367
FDC37,OUT010,-82.2011255237826
FDJ60,OUT027,4103.377243232944
DRQ35,OUT046,2039.6784472311679
NCJ06,OUT046,1944.5882353397678
NCY42,OUT018,2028.0134606359666
DRM37,OUT049,3127.927847610563
FDR14,OUT045,843.118957392212
FDE51,OUT049,768.3278276062811
FDT33,OUT017,2791.136572865298
FDR08,OUT013,1838.6769530932793
FDE36,OUT010,800.4805825019671
FDL22,OUT019,-387.26000621917206
FDR44,OUT013,2159.2607432770615
FDI56,OUT019,-456.79619393111966
FDE47,OUT010,247.05366915490958
FDV27,OUT010,-339.01658154908773
FDV10,OUT049,842.2327329677651
FDC40,OUT045,1309.3349400521042
NCX41,OUT013,3310.9512903181976
NCQ38,OUT027,3123.1038285240447
FDV12,OUT027,3092.53063893791
FDE52,OUT017,1479.9224826366594
FDG20,OUT027,4232.469098605886
FDV16,OUT027,2024.6916473021824
FDI32,OUT017,1869.9713886634468
FDJ32,OUT049,1110.5734373496443
FDN39,OUT018,2450.5450304485394
FDY34,OUT017,2804.5863925209824
FDC14,OUT035,878.2655645107475
FDA55,OUT017,3636.02518426381
FDZ50,OUT010,969.1929856725028
DRG13,OUT049,2634.67758051533
FDP01,OUT013,2474.0497726067815
NCG54,OUT017,2766.3166956621
FDM13,OUT045,2191.774281241473
NCO18,OUT027,4223.5368727410305
NCW41,OUT013,2478.7565758599185
FDM52,OUT027,3761.7568174461803
NCF55,OUT035,687.1658037136663
FDT09,OUT046,2232.033950761674
NCM19,OUT035,1859.4274092713945
FDW12,OUT018,2146.9875478242075
FDP15,OUT019,2113.69277740996
FDK36,OUT045,939.6577722879756
FDZ25,OUT035,2884.7310390869097
NCW06,OUT049,3066.382931395985
FDW60,OUT046,2953.968652432658
DRC49,OUT013,2303.714820431047
NCT17,OUT035,3046.98498807563
NCN06,OUT018,2298.974865326004
FDC45,OUT013,2701.427194776793
DRJ47,OUT019,826.4603248067815
NCF06,OUT045,4114.3345464163185
FDE21,OUT010,52.57169933210889
DRG27,OUT013,621.0501985590622
FDW40,OUT049,2298.0600458421404
NCO53,OUT046,2901.6359525181406
FDE23,OUT049,910.7069708842964
FDQ16,OUT046,1779.001583570593
FDS26,OUT045,4048.8383929363235
FDZ13,OUT010,-997.6892257544442
FDS14,OUT049,2473.232768348498
FDC10,OUT045,2044.181408352315
FDY16,OUT049,2991.0585928074006
FDJ20,OUT035,2102.0479840837
FDV43,OUT035,810.2764645678831
FDZ32,OUT027,3172.667161175651
FDR23,OUT046,2735.984149572222
FDN24,OUT035,968.9180521171888
FDE34,OUT027,4327.20400111361
FDU31,OUT013,3506.475119020399
FDW33,OUT018,1487.3582410238855
FDU26,OUT046,1900.0385047180093
FDE20,OUT027,4162.564118780337
NCW05,OUT035,1712.4696371291502
FDB22,OUT018,2205.205249568312
FDO56,OUT046,1970.0134866129142
FDA19,OUT027,3501.4888295160645
DRI39,OUT045,900.6903736974186
FDH52,OUT018,756.1862711585941
FDZ50,OUT035,2920.623661360084
NCN42,OUT035,2393.5787060016946
FDB53,OUT013,2333.9576600214887
DRG11,OUT017,1836.1672229905207
DRK11,OUT027,3807.531554678425
FDQ60,OUT017,2074.3929571878925
FDT36,OUT017,676.7229745651584
DRG25,OUT018,2643.9730634361204
DRJ23,OUT046,3064.995345499544
FDG05,OUT035,2591.0962822129377
NCK06,OUT018,1672.0714752912927
FDU52,OUT017,2509.9104343513663
FDW07,OUT018,1168.4486913879005
NCM17,OUT045,811.9842934556777
FDA22,OUT045,2810.81555713357
NCA41,OUT018,2765.444575827133
FDF38,OUT035,893.2980981867818
FDH52,OUT046,1111.3333279192516
FDY58,OUT019,1700.4246559637336
FDZ16,OUT045,3123.0755257110804
NCM18,OUT017,1059.8845726373088
FDA22,OUT018,2443.2014617032382
NCJ43,OUT035,2855.488105859852
FDI34,OUT027,5096.505121453148
FDG56,OUT046,1109.8323975003564
FDS34,OUT046,1961.604526548936
DRC01,OUT035,954.4405116829794
FDQ04,OUT035,743.6031599174398
FDK04,OUT035,1037.9475023155328
FDT51,OUT049,1881.9577159758978
FDV26,OUT017,3109.7892962484066
FDS04,OUT049,2284.527824228594
FDW43,OUT018,3356.4416188273744
FDQ28,OUT010,597.2788491306128
NCK06,OUT017,2010.4552486214925
FDS23,OUT018,1722.1017694941334
FDZ36,OUT019,1110.5413566282878
FDE56,OUT018,767.6464768706783
FDW10,OUT027,4239.414161610727
NCN14,OUT045,2977.572723932748
NCQ18,OUT045,1600.8262837764028
FDW08,OUT017,1816.5017318305531
FDU43,OUT035,3819.4522233885345
FDR33,OUT010,-51.65444548124265
FDM24,OUT010,590.2255248850447
NCZ05,OUT046,1693.205032744726
NCV41,OUT035,1865.6896342967102
FDV11,OUT018,2437.8730539174912
NCY05,OUT035,694.9540805940824
FDV44,OUT018,2762.365002084908
FDW32,OUT049,1445.2589933952763
NCU18,OUT027,3664.9364493999574
NCC43,OUT035,4017.1347473745236
FDW19,OUT013,1853.3231535190757
FDN31,OUT035,3107.1567614129617
FDI48,OUT045,981.5155041546791
FDS24,OUT017,1569.0458130961201
FDF46,OUT049,1962.154623576695
DRG23,OUT017,2488.263300650582
FDG14,OUT018,2222.4305099798066
NCY30,OUT049,2852.533946488782
FDO28,OUT018,1697.4314753098492
DRD24,OUT035,2321.112081968613
FDI33,OUT049,1549.245169642355
FDN32,OUT046,3002.7566808127385
FDR16,OUT045,3427.6634111695885
FDF26,OUT046,2593.1644938625404
NCN29,OUT018,543.9477961984257
FDE20,OUT045,2801.0759052577396
FDA46,OUT046,3106.5829997314513
FDU28,OUT045,3026.98361800935
FDQ48,OUT045,1735.315466389788
FDV36,OUT013,2098.8317100835807
FDR14,OUT018,516.8947793327661
FDP23,OUT017,3421.679145631835
FDP56,OUT013,907.1581824512109
FDK48,OUT010,-565.2084679369664
FDR48,OUT046,2476.767480980837
NCY29,OUT049,971.3092076210978
FDM22,OUT018,699.7158645093027
DRJ01,OUT013,2560.3787308532383
FDZ43,OUT045,3946.3354913374333
FDV03,OUT035,2536.0981612452333
FDX11,OUT027,4324.430656282554
NCA41,OUT027,4452.83917363853
FDE38,OUT017,2784.2504144857467
FDI27,OUT018,482.2886326682915
FDN32,OUT013,2932.369891080858
NCN43,OUT017,2030.267386945105
FDB47,OUT027,4713.733095455068
FDV03,OUT017,2542.932583058585
NCN30,OUT045,1636.8988849836182
NCV54,OUT010,61.6644319514171
FDV07,OUT013,1813.5167428346945
FDP07,OUT049,3163.346201791852
FDK48,OUT018,974.8905638024257
FDM15,OUT019,548.1324134056867
FDY19,OUT027,3320.9738709014473
FDK46,OUT046,4165.893444991286
FDY11,OUT045,1237.3495067384779
FDH09,OUT046,1152.0900543207385
FDO08,OUT027,4083.372056693396
FDU14,OUT013,3878.1075670253067
FDD22,OUT027,3256.667672300792
FDM27,OUT017,2577.9250426063218
FDL02,OUT027,3200.2931174852456
NCA17,OUT035,2398.5502418150654
FDE38,OUT019,772.1293559753876
NCG07,OUT049,2998.991531200695
DRC27,OUT013,3799.6478423638846
FDA27,OUT035,4035.610531146818
FDW40,OUT045,2326.594190751106
DRI11,OUT013,1896.0084592614562
FDN50,OUT046,1679.183083363006
FDR12,OUT046,2825.8906709892826
FDT34,OUT027,3103.824056190165
FDW11,OUT035,1030.4044460183118
NCO30,OUT027,4303.108536341579
FDZ34,OUT017,3208.8106675827985
FDU45,OUT017,1953.9051434829757
NCD42,OUT035,706.4732277845278
FDX25,OUT045,2971.772231626501
NCR29,OUT046,981.9180874977023
FDX43,OUT019,804.3708254506728
FDB04,OUT010,-482.3198515786587
FDR49,OUT027,2237.7682157617314
FDS39,OUT018,2022.9855519260109
FDW58,OUT045,1814.8161178015862
FDG22,OUT019,-1165.5602421336175
FDG31,OUT017,1134.7652625872024
NCV53,OUT027,5175.440448419166
DRJ37,OUT035,2437.2366098155044
FDV07,OUT035,1872.5365366586452
FDW52,OUT018,2377.014908162463
FDT15,OUT045,3038.9186996826493
FDD02,OUT018,1684.7335429524524
FDM16,OUT035,1316.0448845187216
NCE55,OUT046,2787.639845367872
