Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU43,OUT019,145.13527
FDE24,OUT019,874.33136
FDK50,OUT049,2752.3472
FDG31,OUT045,916.85205
FDC60,OUT045,1405.6494
FDL36,OUT013,1649.0095
FDP21,OUT013,2955.037
FDW16,OUT045,1430.8217
FDX02,OUT017,4313.546
FDQ58,OUT027,2717.2776
FDT51,OUT046,1491.1749
FDD59,OUT049,1663.2584
NCM42,OUT018,1496.4232
FDA57,OUT018,597.0183
FDZ48,OUT035,2078.358
FDE46,OUT045,1922.5813
NCZ30,OUT019,523.6723
FDB56,OUT017,2910.139
FDA25,OUT027,2187.9714
FDD20,OUT013,2098.125
FDL25,OUT013,796.38385
NCO18,OUT049,3349.5266
FDJ45,OUT017,629.96094
FDR12,OUT035,2774.224
NCF19,OUT010,-398.91592
FDK25,OUT046,2668.3699
NCR17,OUT046,1997.4546
FDC52,OUT046,2032.2167
NCA54,OUT017,3131.6135
FDR45,OUT010,1095.8538
NCM19,OUT049,2372.6953
FDF39,OUT027,3496.362
FDX23,OUT049,1482.2538
FDD58,OUT027,1753.8842
FDX28,OUT013,1938.1279
NCD31,OUT013,3019.07
FDU57,OUT018,2004.871
FDI27,OUT046,525.54376
NCM42,OUT046,1649.8541
FDD32,OUT027,2184.1863
FDI34,OUT013,4187.6167
NCM29,OUT049,2382.4146
FDG46,OUT018,1640.045
DRC01,OUT010,-549.6303
FDB15,OUT027,5058.832
NCA17,OUT027,3298.7769
FDF10,OUT046,2232.2136
FDR26,OUT027,3918.677
FDI02,OUT049,1980.6564
NCM54,OUT010,696.0054
FDF14,OUT013,2311.2827
FDJ33,OUT010,372.01276
FDM20,OUT035,3637.3906
FDC03,OUT027,5373.525
NCX05,OUT046,2151.7488
NCM41,OUT027,2065.5815
NCU29,OUT010,318.05692
FDQ59,OUT017,1045.089
FDH46,OUT010,5.6111593
FDH09,OUT013,354.19077
NCD06,OUT045,717.02167
FDC15,OUT035,1987.4165
DRD37,OUT027,682.09546
FDT28,OUT027,2705.3948
FDR28,OUT027,3687.3254
FDT38,OUT017,1109.8499
FDV34,OUT027,1622.7498
FDY52,OUT035,1211.153
FDB34,OUT013,1695.2023
DRL23,OUT018,1671.6434
DRB24,OUT046,1928.0789
FDJ50,OUT046,1004.0465
FDQ49,OUT035,2035.7454
FDP20,OUT035,1766.7777
FDV19,OUT027,3827.1028
NCR54,OUT045,3009.3894
FDO09,OUT010,292.4693
FDS57,OUT018,1929.8699
FDN10,OUT049,1859.419
FDV23,OUT049,1976.435
FDY28,OUT049,3382.9111
DRG51,OUT013,2629.3167
FDD45,OUT019,599.66406
NCL18,OUT027,5014.188
NCM29,OUT013,2171.1533
FDF17,OUT027,4793.349
FDE22,OUT017,2705.3523
FDQ22,OUT017,612.55237
FDS01,OUT013,3047.6284
FDW35,OUT027,641.8427
FDJ33,OUT046,2059.3528
NCF54,OUT035,3236.2207
FDE09,OUT013,1428.8743
NCE06,OUT045,2320.158
DRH49,OUT049,1467.2513
FDY43,OUT045,2594.6912
NCT05,OUT017,3736.4055
FDZ34,OUT045,3799.0469
FDL38,OUT017,1581.1377
FDZ31,OUT017,3553.366
FDR14,OUT035,995.23804
NCN54,OUT049,1544.0295
NCC42,OUT027,2992.0825
FDK08,OUT017,1873.0992
FDP59,OUT013,1546.777
FDV22,OUT035,2853.6782
FDD33,OUT035,3412.2947
DRE60,OUT027,6444.142
FDK52,OUT046,4018.7937
FDA02,OUT017,2274.7144
FDM56,OUT049,1927.2039
FDE57,OUT035,2229.0413
FDM32,OUT045,1200.9125
NCQ30,OUT027,3233.3948
FDQ27,OUT027,2749.8188
FDT60,OUT027,2707.3157
FDU43,OUT049,3870.086
NCO55,OUT035,2437.1946
FDG02,OUT045,2742.2246
FDJ28,OUT013,2909.168
FDP40,OUT045,1529.3773
FDJ38,OUT045,3008.8506
NCC54,OUT017,4435.858
NCZ41,OUT046,1723.0314
FDK38,OUT019,695.27625
FDU52,OUT013,2007.8394
FDC40,OUT046,1101.0352
NCR30,OUT017,738.1336
NCN18,OUT017,1691.4623
FDB50,OUT035,1181.0314
FDG04,OUT013,3011.9912
FDR26,OUT035,2326.747
NCT17,OUT018,2668.9197
FDX35,OUT027,5918.606
FDS12,OUT046,2259.6997
NCZ29,OUT027,2940.451
FDB38,OUT010,1160.133
FDP12,OUT013,548.85754
FDP22,OUT046,993.59924
FDS26,OUT018,2963.2234
FDR52,OUT046,3260.4429
DRJ13,OUT046,2562.8362
FDU48,OUT027,2949.0483
FDE29,OUT035,959.9493
NCT29,OUT049,2089.207
DRK37,OUT018,4233.891
FDK55,OUT046,1108.1572
FDR07,OUT046,1869.7792
FDO21,OUT027,5702.036
FDK46,OUT049,6092.0635
FDB12,OUT045,1391.0288
FDT31,OUT027,4545.0425
FDJ33,OUT045,2304.6296
FDC26,OUT027,2458.5137
NCQ02,OUT045,3453.3354
FDP08,OUT010,755.0647
FDB11,OUT027,4933.8115
FDV55,OUT013,2433.2117
FDW20,OUT049,1549.4854
NCJ18,OUT019,550.3541
FDC41,OUT018,1148.213
FDE14,OUT027,2161.0303
FDG35,OUT013,2671.4324
FDF45,OUT035,968.9417
FDS19,OUT027,1754.3918
FDS58,OUT019,865.63837
FDA26,OUT017,4817.183
FDM32,OUT049,1229.4956
FDL45,OUT046,2339.644
FDZ55,OUT049,2882.5896
FDY37,OUT049,2366.0847
FDO46,OUT046,2438.3303
FDQ60,OUT046,2209.9585
FDA19,OUT018,2349.232
FDL15,OUT046,2121.5579
FDM10,OUT018,2066.4954
NCL05,OUT017,823.13885
DRK49,OUT010,-237.17986
NCE18,OUT027,5923.1826
FDG40,OUT049,706.48334
DRI59,OUT045,4393.905
FDK28,OUT035,4625.494
NCD06,OUT019,-24.441252
FDO11,OUT019,689.6749
FDK27,OUT046,1544.362
FDT43,OUT027,1183.2899
FDD38,OUT018,1436.3582
FDA16,OUT049,4418.9263
FDL14,OUT027,3049.6362
NCM17,OUT049,666.69214
FDD20,OUT045,2051.388
FDA40,OUT045,1548.4319
FDL43,OUT045,907.1851
FDV15,OUT045,1919.084
FDE52,OUT046,1341.4094
NCL17,OUT010,191.67355
NCJ31,OUT045,3132.7607
FDR60,OUT045,1260.7592
NCA18,OUT035,1639.018
FDS21,OUT027,1333.9177
FDW09,OUT035,1576.7734
FDL26,OUT035,2798.8992
FDS47,OUT018,1533.2523
FDC39,OUT046,3466.5461
FDT51,OUT035,1599.418
FDK40,OUT035,3853.5098
NCG19,OUT045,3036.1404
FDZ07,OUT046,906.87396
FDF08,OUT027,2127.5566
FDO04,OUT013,977.23956
FDK41,OUT018,1288.2158
FDP15,OUT049,6379.66
NCD43,OUT018,1811.3063
NCP18,OUT013,2426.4424
FDZ51,OUT046,1542.9996
DRH13,OUT035,1386.8322
FDF38,OUT045,732.11633
NCI43,OUT045,692.79877
FDM38,OUT027,1483.8594
FDS03,OUT013,1419.1501
DRJ47,OUT017,2980.0625
FDT50,OUT010,142.86032
FDV02,OUT046,2947.7017
NCG18,OUT017,1742.711
FDW52,OUT046,2699.3486
FDS40,OUT035,570.4194
FDN31,OUT017,2864.9575
FDA37,OUT045,2299.6304
FDA15,OUT046,4386.044
FDL39,OUT046,2251.9739
FDJ53,OUT045,1828.1654
FDX22,OUT013,4456.7646
NCZ42,OUT045,4065.0168
FDD56,OUT027,3955.052
FDD40,OUT017,3681.6528
FDS50,OUT013,4026.3882
NCN14,OUT013,3627.1094
FDT15,OUT013,3240.0789
NCS18,OUT027,2571.0605
NCO26,OUT010,397.0845
FDF58,OUT018,805.1081
NCB19,OUT013,1312.8821
FDH26,OUT017,2411.2324
DRB24,OUT027,3145.6033
FDA49,OUT018,1242.5585
FDB32,OUT045,1229.2354
FDI36,OUT017,3252.9688
NCA17,OUT010,205.35692
FDH22,OUT013,1933.1946
NCM26,OUT018,2472.1172
FDT15,OUT027,5284.299
FDB16,OUT018,1219.621
NCP54,OUT027,2921.3887
FDJ36,OUT013,1660.3281
FDO28,OUT045,1774.1637
FDU09,OUT013,850.8616
FDF29,OUT017,2380.727
FDY08,OUT013,2110.4033
DRJ59,OUT018,372.6597
FDT23,OUT027,1883.652
FDU15,OUT018,555.03955
FDT47,OUT013,1555.4891
FDI53,OUT019,956.0313
FDR59,OUT018,3219.4412
FDD53,OUT035,420.21976
FDY51,OUT017,3823.978
FDT04,OUT049,577.18787
FDU51,OUT049,3977.316
FDG14,OUT035,2853.6125
NCU06,OUT045,4831.6987
DRG25,OUT046,2754.6548
DRH49,OUT035,1350.9255
FDN15,OUT035,1987.2242
FDL43,OUT018,919.6237
NCT18,OUT049,4055.285
NCB31,OUT013,3405.1309
FDK57,OUT035,1901.0946
FDY04,OUT019,735.10156
NCP54,OUT046,1903.4216
FDF41,OUT013,3863.6653
FDM01,OUT045,949.3271
FDW03,OUT045,1853.1466
FDF28,OUT045,2102.9224
FDY37,OUT017,2553.421
FDQ03,OUT017,3657.1182
FDP51,OUT027,3091.9124
FDJ40,OUT017,1843.9991
FDC32,OUT049,1202.1875
DRI49,OUT027,1754.2185
NCW54,OUT017,1133.163
FDF09,OUT017,514.64923
FDP45,OUT018,2783.3425
DRJ23,OUT018,2563.4841
FDS59,OUT017,2052.3967
FDY08,OUT046,2053.5002
FDX16,OUT049,2515.5706
FDY16,OUT018,2367.2227
FDK32,OUT035,2629.7754
FDQ22,OUT013,786.77454
NCC31,OUT018,2446.9197
FDG58,OUT049,2053.289
DRF48,OUT013,2963.1287
DRH36,OUT049,990.6663
NCR30,OUT035,1336.542
FDB03,OUT019,788.3801
FDZ28,OUT027,2914.143
FDR35,OUT017,2672.5469
DRD15,OUT027,4987.6543
FDJ33,OUT019,761.4241
FDA56,OUT010,388.40683
FDP56,OUT046,553.93555
NCT30,OUT046,963.5537
FDK15,OUT017,1567.1261
FDH44,OUT018,2177.3079
FDV01,OUT013,2302.3032
DRG03,OUT017,2149.5447
FDG50,OUT027,1690.5836
FDR16,OUT010,836.5855
FDZ60,OUT046,1878.8678
DRG03,OUT045,2126.0874
FDS56,OUT018,2657.581
FDU33,OUT045,903.156
DRD27,OUT035,1424.5928
FDW22,OUT046,3664.7861
DRA24,OUT045,2795.8464
FDF38,OUT049,605.22253
FDX48,OUT013,2202.276
FDS58,OUT018,2320.8328
FDC32,OUT046,1037.8485
NCQ29,OUT045,3173.6992
DRK39,OUT018,1057.188
NCS38,OUT017,2066.859
DRO47,OUT013,1818.9878
DRG27,OUT027,632.5242
FDC57,OUT027,4745.1914
FDS55,OUT046,2288.2266
NCJ06,OUT018,1659.7567
FDO01,OUT019,117.543175
NCM55,OUT045,2892.5852
FDC52,OUT049,2118.1978
FDQ15,OUT045,1020.17303
NCT30,OUT027,1334.6079
NCR42,OUT027,1058.1823
FDD28,OUT035,987.6943
FDQ34,OUT049,1748.6123
FDZ12,OUT027,3088.2979
DRE13,OUT019,262.7337
NCN07,OUT019,974.94226
FDM28,OUT035,2895.317
FDI10,OUT017,3153.077
FDQ25,OUT013,2520.1921
FDA38,OUT010,202.05164
DRI13,OUT049,3838.763
FDY20,OUT027,2646.0654
NCZ53,OUT035,3240.7773
NCM31,OUT013,2025.585
DRB01,OUT017,3549.5112
DRF37,OUT046,4597.3
NCF42,OUT049,2448.152
FDF16,OUT018,2080.761
FDB41,OUT013,862.1021
FDR34,OUT013,4470.531
FDR15,OUT018,2004.0228
NCV42,OUT019,629.7402
FDW51,OUT035,3563.1924
FDU36,OUT017,1377.2976
FDX60,OUT049,1443.932
FDY03,OUT035,1727.099
FDW55,OUT045,4898.648
FDT01,OUT010,562.3154
FDG58,OUT013,2079.8164
FDK21,OUT017,4104.0786
NCS41,OUT019,820.341
FDS10,OUT045,3143.0337
NCT53,OUT046,2642.6
FDJ28,OUT018,2587.3525
FDX44,OUT045,1288.4132
FDT20,OUT018,589.9368
FDO44,OUT017,2115.7852
NCX17,OUT049,2839.315
FDY01,OUT017,2002.2247
FDJ12,OUT027,5614.043
DRK35,OUT018,592.97754
FDD47,OUT019,708.0021
NCM53,OUT035,1847.3987
FDO45,OUT013,1577.6442
NCM42,OUT010,275.50027
FDE04,OUT046,3196.354
NCI30,OUT027,5003.237
FDZ19,OUT013,2692.4917
FDW57,OUT013,3173.6917
FDA25,OUT013,1977.5841
FDT22,OUT046,989.01166
FDP51,OUT013,2211.3171
FDD48,OUT027,2461.25
FDY39,OUT035,3803.4443
FDO48,OUT010,1559.8408
FDD23,OUT027,4748.7085
DRN35,OUT027,-106.41863
FDT01,OUT035,2910.7917
FDC20,OUT010,-514.89716
DRJ35,OUT035,1096.315
FDB32,OUT046,1646.451
FDL24,OUT046,3045.8418
NCV42,OUT035,2027.9092
FDZ46,OUT046,1857.2648
FDC15,OUT013,1999.0154
FDD08,OUT019,-328.77335
FDY50,OUT049,1406.1622
FDD36,OUT013,2163.167
FDG57,OUT027,1480.0892
FDL21,OUT018,284.56604
FDN16,OUT027,1958.9784
FDJ09,OUT027,846.76434
FDS01,OUT010,844.03815
FDV33,OUT017,4313.812
DRE12,OUT017,1383.381
FDR07,OUT013,1740.4805
FDP48,OUT010,1463.8047
NCB55,OUT035,972.6225
FDQ08,OUT013,1028.2172
FDR34,OUT035,5077.966
FDO33,OUT046,2399.726
FDP13,OUT045,990.66895
FDX12,OUT049,3835.439
NCT06,OUT049,2958.9307
FDR16,OUT019,859.067
FDE36,OUT046,2757.8948
FDZ36,OUT049,3407.3623
FDV13,OUT045,1545.2839
NCZ17,OUT035,1057.4062
FDU56,OUT045,3315.1174
FDM09,OUT035,3032.734
FDV02,OUT017,3184.9006
FDS34,OUT018,1367.2183
FDA11,OUT049,1547.6877
FDP09,OUT017,4134.543
FDB29,OUT027,2644.4143
FDT19,OUT017,3509.3855
DRH15,OUT017,455.0698
FDY38,OUT046,2698.8777
FDF14,OUT027,3295.4795
FDN48,OUT010,152.22595
FDQ12,OUT013,4514.5806
NCJ43,OUT045,2849.0515
FDE17,OUT019,546.32227
FDB05,OUT035,4240.192
FDH10,OUT045,2238.122
NCR06,OUT017,609.0402
FDU32,OUT018,1374.2361
FDD56,OUT049,2463.1528
FDO36,OUT018,2374.6777
FDH16,OUT010,266.7235
FDX10,OUT018,635.9133
FDZ37,OUT017,1812.9004
FDU31,OUT010,480.14105
DRC49,OUT049,2162.2983
FDL15,OUT045,2152.1804
FDN32,OUT019,677.98975
DRH59,OUT027,832.3413
NCU29,OUT049,3089.3813
FDR37,OUT019,598.67316
FDS14,OUT018,2106.8708
FDU02,OUT027,5893.7397
FDJ08,OUT035,3152.3215
NCZ06,OUT045,2372.6882
FDO31,OUT049,1417.6354
FDH31,OUT018,1386.1444
FDS58,OUT017,3138.5115
NCA53,OUT027,1003.8967
FDF50,OUT046,3115.395
NCW42,OUT049,4119.2
NCQ17,OUT045,2341.5637
FDK51,OUT018,3911.369
NCW41,OUT010,661.93005
NCR29,OUT017,893.7258
FDB08,OUT019,634.7757
FDA40,OUT027,2150.4407
FDL14,OUT018,2205.359
FDB47,OUT046,3946.2705
FDO03,OUT035,4919.4062
DRK13,OUT019,117.49694
FDX13,OUT010,2551.7334
FDF52,OUT046,3086.8464
FDT11,OUT013,2311.8828
FDB08,OUT013,2542.6956
FDQ28,OUT018,2363.5906
FDD29,OUT045,3772.407
NCQ29,OUT027,4899.4224
NCO02,OUT013,844.12683
FDR56,OUT010,630.5459
NCM54,OUT049,2291.6904
FDP51,OUT035,2197.045
FDT38,OUT013,976.06396
FDZ20,OUT018,3743.8323
FDJ53,OUT013,1988.8102
FDX13,OUT049,4322.343
FDP58,OUT035,3429.5796
NCK31,OUT019,146.32437
FDA35,OUT018,1575.2
FDV37,OUT018,2395.991
NCO07,OUT027,4316.723
FDA20,OUT045,2692.1394
FDZ59,OUT035,2765.6172
NCY17,OUT017,603.5092
FDQ28,OUT035,2596.6714
FDV35,OUT017,2495.0193
FDQ36,OUT013,684.14264
FDD34,OUT018,2017.3362
FDK51,OUT045,5129.199
FDV31,OUT035,2232.8713
FDR04,OUT035,1679.0435
FDR14,OUT049,1038.154
DRC36,OUT010,1222.1628
FDE39,OUT019,311.76276
FDP57,OUT049,1689.6619
FDE57,OUT046,2162.9521
NCN18,OUT046,1726.8816
NCQ05,OUT018,2257.6147
FDW47,OUT035,2147.2358
FDV46,OUT035,2194.0315
NCP29,OUT045,701.4783
FDE09,OUT018,1275.5266
NCU06,OUT027,6369.8022
FDT19,OUT010,470.20724
DRF15,OUT017,1963.6202
DRI51,OUT013,2276.03
NCX54,OUT013,1851.7709
DRE01,OUT013,4044.7368
NCB07,OUT045,3030.9648
FDU50,OUT035,1533.4167
FDG40,OUT035,654.5979
FDW10,OUT018,3346.8643
FDX51,OUT013,3225.5288
NCP17,OUT045,1088.9778
FDP21,OUT035,3338.2966
FDL04,OUT045,1554.0868
FDV23,OUT013,1951.1115
FDF24,OUT046,1238.7035
FDH56,OUT027,2515.3245
FDB51,OUT049,756.402
FDI58,OUT027,2194.1025
FDR20,OUT013,748.6203
FDC51,OUT018,1713.1029
FDB16,OUT027,1995.0468
FDE40,OUT049,811.05615
NCM17,OUT035,778.8787
FDU56,OUT035,3051.2202
FDS32,OUT019,705.83905
FDX02,OUT049,3924.1487
FDT39,OUT027,3294.1846
FDE35,OUT017,890.1548
NCI42,OUT019,1009.69324
DRL23,OUT046,1375.0414
FDA10,OUT046,1734.3374
FDA11,OUT013,1382.2865
NCM06,OUT046,2370.8145
NCT05,OUT035,4104.7075
NCQ02,OUT010,1244.4424
NCY06,OUT049,2443.3289
FDY56,OUT035,4720.5435
FDL02,OUT035,2266.8176
NCI06,OUT035,2736.091
FDQ14,OUT045,2292.6792
FDQ12,OUT017,4792.262
FDP36,OUT046,1248.0844
FDK21,OUT027,5601.978
FDO40,OUT045,2488.1516
NCK54,OUT019,518.7408
FDY09,OUT018,2551.5676
NCW30,OUT049,5810.727
NCC55,OUT027,973.8011
FDE58,OUT018,1342.255
FDR39,OUT013,3967.7666
FDU28,OUT049,3023.3164
FDH08,OUT017,5279.9697
FDG35,OUT045,2798.229
FDG22,OUT049,706.62054
FDC34,OUT035,2729.9082
FDP15,OUT018,3942.6465
FDK34,OUT010,702.6636
FDU45,OUT035,2397.6353
FDQ04,OUT027,1143.5258
FDX22,OUT018,2994.9648
FDB45,OUT017,971.9349
NCH43,OUT027,4598.295
DRE60,OUT046,4010.4297
FDD17,OUT027,6087.5054
NCM54,OUT017,2180.0083
NCH55,OUT013,1836.0681
NCT06,OUT017,2832.3662
FDA48,OUT027,5290.8584
FDY58,OUT027,6851.778
FDO25,OUT045,3722.567
FDN50,OUT045,1835.1738
FDH35,OUT035,3049.4253
FDK09,OUT045,4345.5547
FDO16,OUT013,1727.0118
FDW11,OUT045,1142.2692
FDU47,OUT027,3232.2134
NCQ42,OUT010,382.04288
FDK55,OUT027,2510.6377
FDN08,OUT049,2416.938
FDT57,OUT045,3430.3467
FDJ12,OUT018,3389.1704
DRL59,OUT017,1152.7123
NCN53,OUT046,955.0547
FDO51,OUT010,-557.12146
FDK56,OUT017,2947.232
FDY12,OUT035,1005.7495
FDU15,OUT035,724.9204
FDQ19,OUT046,3669.452
DRF15,OUT045,2011.4579
DRE25,OUT019,246.93831
FDK57,OUT018,1452.8301
FDD33,OUT010,1020.67615
FDR34,OUT027,6102.505
FDU04,OUT045,1992.3916
FDE35,OUT019,123.610146
NCD31,OUT035,3028.5063
FDJ56,OUT035,1934.0812
NCU53,OUT046,2418.477
FDD39,OUT035,3711.843
NCU17,OUT019,703.8259
FDJ20,OUT046,1724.4703
NCW41,OUT018,2387.8984
FDL52,OUT035,626.08203
FDS39,OUT035,2120.991
DRJ47,OUT045,2825.8628
FDP13,OUT010,-195.09358
DRK39,OUT010,237.6799
FDF28,OUT010,115.34685
FDB09,OUT045,1705.01
FDM51,OUT046,1510.7329
DRM49,OUT018,577.6257
DRF23,OUT013,1673.95
DRH01,OUT035,2941.8726
FDH12,OUT027,2595.6855
FDA28,OUT019,651.49225
FDW37,OUT018,1460.478
FDF02,OUT046,1525.7429
DRL37,OUT046,540.7627
NCF43,OUT046,2176.3472
FDH08,OUT010,2307.3914
FDR34,OUT019,1850.8877
NCK19,OUT049,3265.5876
NCD55,OUT018,834.2376
FDT27,OUT049,3297.451
FDQ57,OUT045,2288.6482
FDA47,OUT035,2705.4148
DRG15,OUT027,1107.1877
FDE05,OUT018,1978.6802
FDN46,OUT046,1708.9501
FDX27,OUT027,2089.525
FDT51,OUT045,1516.974
FDU33,OUT013,932.73456
FDJ16,OUT027,1324.3204
FDD20,OUT019,633.157
FDT36,OUT049,707.5531
DRF15,OUT027,2644.3015
FDN52,OUT010,78.24167
FDC22,OUT027,4508.263
FDX15,OUT045,2539.6807
FDT13,OUT013,3400.0574
FDU04,OUT017,1992.3916
FDU31,OUT019,802.8136
FDW59,OUT027,1733.9432
NCO29,OUT046,2365.5747
FDL15,OUT035,2137.9973
FDI41,OUT049,2494.7915
FDQ48,OUT049,1729.8596
DRI39,OUT013,950.11615
FDI08,OUT013,4342.98
FDC21,OUT049,1965.8196
FDF58,OUT035,1220.2882
FDS08,OUT010,363.29105
FDE47,OUT045,2148.5566
NCP18,OUT019,600.68365
NCR41,OUT013,1574.8531
FDA27,OUT013,3932.0918
FDA43,OUT035,3145.7183
FDA49,OUT045,1716.9338
NCE55,OUT018,2781.104
DRM49,OUT027,1068.4321
FDF22,OUT027,4684.016
FDQ15,OUT018,1677.7252
NCS54,OUT017,3097.448
NCY05,OUT013,401.5915
FDR45,OUT046,3452.946
FDK57,OUT049,2004.381
FDF41,OUT010,1589.8053
FDV21,OUT046,2194.7761
FDD51,OUT046,776.9781
FDF33,OUT046,2346.1108
FDA38,OUT046,3446.8872
FDR56,OUT045,3124.6292
NCN41,OUT017,2022.905
FDC60,OUT027,2048.9387
FDB47,OUT045,3920.944
DRH01,OUT013,2920.7615
FDW08,OUT046,1846.1307
FDF38,OUT027,989.1161
FDY32,OUT017,2642.4692
FDG34,OUT049,1876.2427
FDG47,OUT019,541.74396
NCF18,OUT035,3160.5193
FDL39,OUT019,484.07733
NCH55,OUT035,1869.0868
DRJ35,OUT049,880.39374
FDS44,OUT035,3839.3447
DRE01,OUT018,3473.9019
FDY39,OUT013,3673.5752
FDY32,OUT018,2853.7148
FDR33,OUT027,2703.6643
NCP50,OUT049,1353.6285
FDZ47,OUT018,1323.2157
FDU57,OUT049,2115.5193
FDY44,OUT013,3097.719
DRH59,OUT018,794.2588
FDB03,OUT027,4735.1343
FDY46,OUT045,3238.344
FDM39,OUT045,2846.891
FDY36,OUT035,1356.18
NCM55,OUT035,3210.9412
FDJ50,OUT010,-325.6065
DRL60,OUT013,2299.9353
NCJ54,OUT049,3884.6792
FDX59,OUT017,518.6663
FDI07,OUT013,3314.04
DRF51,OUT010,-454.4531
FDM14,OUT017,1721.2803
FDP21,OUT045,3273.0593
FDE40,OUT035,933.1942
FDE05,OUT035,2410.0234
FDM13,OUT027,3022.8923
FDC34,OUT027,3863.2498
NCI55,OUT018,2082.077
NCE43,OUT018,2386.1223
FDW58,OUT018,1207.7485
FDG60,OUT045,3485.0007
FDV31,OUT017,2235.0173
FDR47,OUT013,3060.3857
FDM60,OUT019,-64.211754
NCF06,OUT018,2492.6455
NCN26,OUT027,2795.7952
FDQ59,OUT049,1268.1692
FDF09,OUT046,698.0968
NCS06,OUT017,2895.4082
FDT44,OUT046,1700.4825
FDI19,OUT017,4166.0825
FDT22,OUT017,824.7687
NCF54,OUT027,4728.1553
DRG25,OUT045,3257.3098
FDB59,OUT017,3010.0022
FDQ37,OUT017,2992.3054
FDP56,OUT035,507.71225
FDW44,OUT035,2948.08
FDJ26,OUT010,486.2912
FDU43,OUT018,2332.4927
FDW33,OUT045,1507.3922
NCX53,OUT027,2867.2288
FDN56,OUT010,327.06247
DRF15,OUT049,1852.1373
FDO33,OUT017,2184.1277
FDZ39,OUT010,111.08182
NCJ19,OUT017,1030.077
FDU01,OUT035,3923.907
FDT12,OUT035,4396.1714
NCM18,OUT018,1244.8865
FDP19,OUT017,2202.6394
NCR42,OUT049,1008.4707
FDN10,OUT046,1906.6205
FDG44,OUT017,708.13
FDQ10,OUT046,3320.0327
DRH13,OUT049,1612.8105
FDT52,OUT013,4121.8696
FDM56,OUT045,2015.5311
NCO43,OUT010,709.682
NCV29,OUT035,3218.033
NCF06,OUT013,3711.5833
FDO50,OUT035,1436.7513
FDT59,OUT013,3948.17
FDX40,OUT027,1293.9702
FDE50,OUT017,3235.2017
FDX51,OUT017,2872.4727
NCD30,OUT018,1697.1836
FDK15,OUT013,2085.9587
FDL12,OUT045,759.38495
FDK46,OUT017,3763.7344
DRH49,OUT010,288.79126
FDQ57,OUT046,2436.9517
FDY59,OUT017,1197.9949
FDO09,OUT018,2241.1736
NCG30,OUT035,1992.7496
FDM09,OUT017,2436.1748
NCN17,OUT027,2115.5413
NCS42,OUT013,1409.1512
FDD02,OUT019,763.66284
FDE34,OUT013,3077.3208
FDU38,OUT045,3923.036
FDB33,OUT046,2411.3062
NCJ29,OUT017,1294.5009
FDZ27,OUT035,785.98804
FDI40,OUT013,1525.4525
FDG22,OUT013,740.5901
FDT51,OUT017,1496.1544
FDF20,OUT018,2498.4146
FDV50,OUT035,1740.5428
FDT02,OUT049,620.8909
DRC49,OUT017,2625.098
FDF26,OUT049,2300.66
FDV52,OUT035,2238.4167
FDX59,OUT049,721.35803
FDV25,OUT035,4814.0933
FDW23,OUT027,1131.9525
FDE53,OUT018,1362.9906
FDA19,OUT017,2384.2668
FDH22,OUT046,2109.0442
NCO41,OUT013,1621.0886
FDX12,OUT017,4542.732
FDF17,OUT013,2968.0413
FDS11,OUT045,3925.5288
FDR51,OUT035,3036.0874
FDT49,OUT010,9.68844
FDC56,OUT013,1930.423
FDR13,OUT027,2774.3772
FDQ60,OUT035,2218.7808
FDN38,OUT049,3829.791
NCL29,OUT013,2269.5962
FDO13,OUT027,3875.036
FDE26,OUT018,2145.801
FDA31,OUT010,464.8871
FDX14,OUT035,1157.1692
FDA34,OUT045,3449.5454
FDF26,OUT013,2261.8347
FDE38,OUT045,2493.268
DRI11,OUT046,1846.0962
FDQ60,OUT027,2484.659
FDL21,OUT027,469.74115
DRC12,OUT027,5729.9517
FDC47,OUT046,4505.5796
FDE57,OUT045,2172.307
FDT14,OUT045,1906.1123
NCZ53,OUT046,2991.126
FDE28,OUT018,3119.6367
FDR19,OUT035,2597.5996
NCF54,OUT019,1044.611
FDZ08,OUT046,1215.5388
NCJ05,OUT018,2035.6077
FDF59,OUT046,2283.0723
NCO05,OUT035,1796.9856
FDW24,OUT018,709.0295
NCX42,OUT018,2536.9504
NCA53,OUT035,1077.5488
FDI45,OUT019,782.08356
FDG46,OUT046,2262.3022
FDM20,OUT010,868.0289
FDW11,OUT010,-57.340984
FDX08,OUT035,3124.786
NCK17,OUT035,656.24774
FDK32,OUT018,1972.7936
NCA42,OUT035,2475.0247
DRI01,OUT035,3174.1409
NCL55,OUT049,4132.3325
DRE25,OUT018,1040.0382
FDD14,OUT017,2707.3503
FDB10,OUT046,3787.2437
DRN11,OUT035,2164.0454
FDP38,OUT018,527.3183
NCA30,OUT017,2894.3892
FDT15,OUT017,3153.647
NCP55,OUT018,931.0291
FDF12,OUT035,2171.3823
FDM21,OUT018,3544.664
FDX56,OUT035,4106.859
FDF10,OUT017,2750.6492
FDT32,OUT045,3533.194
FDM51,OUT018,1186.4403
NCR50,OUT018,2613.2107
FDI19,OUT049,4003.7
FDX21,OUT017,1464.339
FDR31,OUT035,2742.838
FDY02,OUT013,3796.1633
NCA29,OUT045,3553.4556
NCX17,OUT046,2985.8792
FDM12,OUT045,3354.1162
FDI53,OUT027,3702.5735
NCU30,OUT049,3051.3564
